"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","223","250","224","150","218","41","185","187","87","60","124","13","21","126","46","118","11","173","145","175","146","129","222","64","104","224","49","246","74","21","178","235","70","126","170","72","104","131","24","211","163","117","89","10","160","37","64","39","238","202","115","208","247","249","174","141","186","201","25","1","178","135","13","37","43","119","28","115","149","448.05","459.5","596.0","375.75","270.25","305.75","317.5","476.0","546.0","554.25","561.0","443.5","229.0","454.25","709.75","422.25"
"1","223","250","224","150","218","41","185","187","87","60","124","25","21","126","46","118","11","173","145","175","146","129","222","64","104","224","49","246","74","21","178","235","70","126","170","72","104","131","24","222","163","117","89","10","160","37","64","39","238","202","115","208","247","249","174","20","159","201","25","1","178","135","13","37","43","119","28","115","149","406.01666666666665","392.25","414.75","480.75","483.75","455.5","266.5","576.25","182.5","286.75","361.25","480.75","424.75","534.5","303.25","446.75"
"2","223","250","224","150","218","41","185","187","87","60","124","25","21","126","46","118","11","173","145","175","146","129","222","64","104","224","49","246","74","21","178","235","70","126","170","72","104","131","24","211","163","117","89","10","160","37","64","123","238","202","115","208","247","249","174","141","159","201","25","1","178","135","13","37","43","119","28","115","149","415.5","307.75","311.25","513.0","361.0","461.5","411.75","509.25","348.0","404.25","503.25","376.25","385.75","488.25","384.25","467.0"
"3","223","250","224","150","218","41","185","187","87","60","124","25","21","126","46","118","11","173","145","175","146","213","222","64","104","224","49","246","74","21","178","235","70","126","170","72","104","131","24","211","163","117","89","10","160","37","64","39","191","202","115","208","247","249","174","141","159","201","25","1","178","135","13","37","43","119","28","115","149","423.1666666666667","368.75","568.5","324.25","575.75","450.75","275.0","608.75","267.0","443.0","253.0","258.75","581.75","499.25","439.25","433.75"
"4","223","250","224","150","218","41","185","187","87","60","124","25","21","126","46","118","11","173","145","175","146","129","222","64","104","224","49","246","74","21","178","235","70","126","170","72","104","131","24","211","163","117","89","10","160","37","64","39","238","108","115","208","247","152","174","141","159","201","25","1","178","135","13","37","43","119","28","115","149","207.03333333333333","550.25","-74.0","245.75","-24.25","460.75","284.5","629.5","326.25","-551.5","643.0","457.25","-480.5","-189.5","159.75","668.25"
"5","223","250","224","150","218","206","185","187","243","60","162","190","21","126","63","118","11","51","145","175","146","16","222","64","104","224","49","156","40","21","178","235","70","126","253","72","104","131","24","211","163","162","89","10","160","37","64","39","238","197","115","208","148","60","174","141","174","201","25","1","178","135","13","172","46","119","228","115","149","430.3833333333333","376.25","395.25","320.75","561.5","476.75","324.25","678.0","328.75","413.5","263.5","427.5","547.5","343.5","593.75","405.0"
"6","223","250","224","150","218","206","185","187","243","60","162","190","21","126","63","118","11","51","145","175","146","16","222","64","104","224","49","156","40","21","178","235","70","126","253","72","104","131","24","211","163","162","89","10","160","37","64","39","238","197","115","208","148","60","174","141","174","201","25","1","158","135","13","172","46","119","100","115","149","345.73333333333335","300.0","604.75","319.25","54.5","563.5","194.5","275.0","473.25","359.75","73.75","350.0","279.0","264.75","535.75","538.25"
"7","223","250","224","150","218","206","185","187","243","60","162","190","21","126","63","118","11","51","145","175","146","16","222","64","104","224","49","156","40","21","178","235","70","126","253","72","104","131","50","211","163","162","89","10","160","37","64","39","238","197","115","208","148","60","174","141","174","201","25","1","178","135","13","172","46","119","228","115","149","411.06666666666666","243.5","571.0","319.25","474.0","391.25","275.5","493.5","366.25","369.25","384.0","364.75","292.25","612.75","509.0","499.75"
"8","223","250","224","150","218","206","185","187","243","60","162","190","21","126","63","118","11","51","145","175","146","16","222","64","104","224","49","156","40","21","178","235","70","126","253","72","104","131","24","211","163","162","89","10","160","37","64","39","238","197","115","208","148","60","174","141","174","201","25","1","178","135","13","172","46","119","228","115","191","434.15","384.0","509.75","246.75","424.25","581.0","381.25","513.25","385.5","479.5","490.0","493.75","386.75","350.25","247.5","638.75"
"9","223","250","224","150","218","206","185","187","243","60","162","190","21","126","63","118","11","51","145","175","146","16","222","64","104","224","40","156","40","21","178","235","70","126","253","72","104","131","24","211","163","162","89","10","160","37","64","39","238","197","115","208","148","60","174","141","174","201","25","1","178","135","13","172","46","119","228","115","149","403.06666666666666","138.25","578.25","401.75","429.75","432.5","380.75","286.75","437.5","382.0","570.0","387.0","297.0","439.0","365.75","519.75"
