"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","155","138","44","177","0","25","223","34","221","95","20","246","247","201","117","24","197","166","93","140","225","240","74","21","5","121","76","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","418.7","421.25","406.75","652.25","276.0","252.0","693.75","182.25","679.75","407.5","475.0","374.0","399.0","227.75","458.0","375.25"
"1","155","138","44","177","0","25","223","34","221","95","20","246","247","201","117","24","197","166","93","140","225","240","214","21","5","121","76","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","376.78333333333336","110.25","297.25","396.25","599.75","339.25","475.25","337.75","423.5","408.0","563.75","172.5","455.0","437.5","229.5","406.25"
"2","155","138","44","177","0","25","54","34","221","95","20","246","247","201","117","24","197","166","93","140","225","240","74","21","5","121","76","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","326.35","424.75","529.75","203.25","405.75","230.75","362.0","-112.5","127.75","299.25","444.25","477.5","193.25","487.25","522.25","300.0"
"3","155","138","44","177","0","25","223","34","221","95","20","246","247","201","117","24","197","166","93","140","225","240","74","21","5","121","76","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","324.8666666666667","331.25","198.5","336.25","124.0","340.75","616.75","227.5","367.75","306.75","224.25","552.5","233.0","449.5","370.25","194.0"
"4","155","138","44","8","0","25","223","34","221","95","20","246","247","201","117","24","197","166","93","140","225","240","74","9","5","121","76","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","397.1","478.5","201.5","500.25","170.0","410.75","513.0","591.25","420.5","417.25","280.5","296.5","414.25","434.75","300.25","527.25"
"5","155","138","160","177","0","3","223","34","197","95","20","246","247","201","117","125","197","166","93","140","225","240","74","21","5","121","76","132","110","165","49","201","39","210","205","125","14","120","85","82","216","60","59","137","215","57","2","60","210","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","382.26666666666665","564.0","647.75","422.0","264.5","332.0","426.25","21.75","315.5","390.75","445.25","571.25","134.75","671.75","49.0","477.5"
"6","155","138","160","177","0","3","223","34","197","95","20","167","247","201","117","125","197","166","48","140","225","240","74","21","5","121","76","132","110","165","49","201","39","210","205","125","14","120","85","82","216","60","59","137","215","57","2","60","210","133","18","137","99","137","96","220","172","137","231","30","58","214","148","215","85","216.3","196.25","218.5","12.0","238.5","150.5","0.0","0.0","415.0","348.75","204.5","326.0","315.0","230.75","361.25","227.5"
"7","155","138","160","177","0","3","223","34","197","95","20","246","247","201","117","125","197","166","93","140","225","240","74","21","5","121","76","132","110","165","49","201","39","210","205","125","14","120","85","82","216","60","59","137","215","57","2","60","210","133","18","137","99","137","96","220","172","170","231","30","58","214","148","215","85","359.96666666666664","441.75","392.0","69.5","267.25","380.75","399.5","455.75","513.25","415.75","362.75","246.5","437.75","310.25","348.0","358.75"
"8","155","138","160","177","0","3","223","34","197","95","20","246","247","201","117","125","197","166","93","140","225","240","74","21","5","121","76","132","110","165","49","201","39","210","205","125","14","120","85","82","216","60","59","137","215","57","2","60","210","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","365.1333333333333","468.5","314.75","431.25","440.5","383.25","536.5","405.0","399.0","266.0","9.5","280.0","451.0","247.75","435.25","408.75"
"9","155","138","160","177","0","3","223","34","197","95","20","246","247","201","117","125","197","166","93","140","225","240","74","21","5","121","76","132","110","165","49","201","39","210","205","125","14","120","85","82","216","60","59","137","215","57","2","60","210","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","412.8666666666667","333.0","529.25","463.0","306.0","660.0","414.0","245.5","567.25","498.5","395.75","489.25","414.25","308.5","379.75","189.0"
