"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","137","16","222","124","104","18","49","246","139","21","246","235","70","152","29","72","104","153","128","211","193","222","19","78","23","145","64","39","83","218","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","195.95","0.0","179.0","238.5","104.75","195.75","414.75","191.75","224.75","178.0","447.5","55.0","90.75","297.25","181.25","140.25"
"1","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","222","124","104","18","49","246","139","21","246","235","70","152","29","72","104","153","128","211","193","222","19","78","23","145","64","39","83","218","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","227.78333333333333","198.5","401.5","175.5","212.5","242.25","380.5","140.5","121.5","378.75","462.75","198.25","0.0","213.75","290.5","0.0"
"2","26","250","71","40","46","204","185","87","243","60","240","37","236","126","63","119","11","173","128","175","146","16","222","124","104","18","49","246","139","21","246","235","70","152","29","72","104","153","128","211","193","222","19","78","23","145","64","39","83","218","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","230.38333333333333","431.5","190.75","0.0","320.75","216.5","386.0","270.25","0.0","288.75","197.25","229.75","145.75","391.5","172.25","214.75"
"3","26","250","71","40","46","204","185","87","243","60","240","37","45","126","63","119","11","173","128","175","146","16","222","124","104","18","49","246","139","21","246","235","70","152","29","72","104","153","128","211","193","222","19","78","23","145","64","39","83","218","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","183.73333333333332","108.25","299.5","52.0","279.0","0.0","35.5","295.25","208.0","68.75","0.0","245.5","221.75","233.75","384.75","324.0"
"4","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","222","124","104","18","49","246","139","21","246","235","70","152","29","72","104","153","128","211","193","222","19","78","23","145","64","39","83","218","115","208","160","249","20","38","174","108","25","1","178","135","89","200","46","215","228","115","138","185.15","160.0","169.0","232.25","160.75","153.75","431.25","0.0","212.25","0.0","427.75","206.75","108.75","419.25","36.5","59.0"
"5","214","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","89","10","245","9","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","157","217.28333333333333","0.0","234.0","238.25","414.0","397.0","0.0","193.25","208.75","340.75","7.0","119.0","163.25","219.25","248.75","476.0"
"6","214","250","71","40","237","204","185","87","243","60","240","37","247","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","53","178","235","70","126","29","72","104","153","197","211","193","117","89","10","245","9","64","39","112","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","221.73333333333332","411.0","210.25","0.0","327.5","179.0","252.5","225.25","238.0","246.0","363.5","206.0","271.5","116.0","145.25","134.25"
"7","214","250","71","40","237","204","185","87","243","60","240","223","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","89","10","245","9","64","39","83","197","179","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","239.5","566.25","297.75","138.0","247.0","258.5","168.25","239.75","101.5","114.75","392.5","158.75","176.5","299.75","433.25","0.0"
"8","214","250","71","40","237","204","185","87","243","60","38","37","21","126","63","118","11","173","17","175","146","16","222","64","104","18","49","246","40","21","178","122","70","126","29","72","104","153","197","211","193","117","89","10","245","9","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","22.1","0.0","0.0","37.0","0.0","0.0","0.0","192.25","0.0","0.0","0.0","0.0","0.0","0.0","102.25","0.0"
"9","214","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","89","10","245","9","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","196.96666666666667","5.25","404.75","236.5","39.75","418.75","0.0","335.0","190.25","109.25","244.0","246.25","270.75","115.25","224.25","114.5"
"10","26","250","71","40","244","204","185","87","94","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","18","49","246","139","21","246","91","226","126","29","72","104","153","197","211","193","94","19","10","23","145","64","39","83","192","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","279.81666666666666","336.25","345.5","373.0","397.5","300.5","244.0","176.75","164.0","71.25","211.5","212.0","324.25","366.5","453.75","220.5"
"11","26","250","71","40","244","10","185","87","94","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","18","49","246","139","21","168","91","226","126","29","72","104","153","197","211","193","94","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","246.75","316.5","624.5","79.75","115.5","311.25","226.75","43.75","279.75","190.0","305.75","298.0","0.0","397.75","98.25","413.75"
"12","26","250","71","40","244","204","185","87","94","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","18","49","246","139","21","246","91","226","126","29","72","104","153","197","211","193","94","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","240.43333333333334","264.25","214.0","173.25","368.5","431.25","426.0","527.5","116.25","70.25","0.0","379.25","276.25","299.5","60.25","0.0"
"13","26","250","71","40","244","204","185","87","94","60","240","37","4","126","63","220","179","173","128","175","178","16","205","3","104","18","49","246","139","21","246","91","226","126","29","72","104","153","197","211","193","94","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","11.283333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","129.0","0.0","0.0","0.0","2.25","0.0","0.0"
"14","26","250","71","40","244","204","185","87","94","60","240","92","4","126","63","119","11","173","128","175","178","16","222","3","104","18","49","246","139","21","246","91","226","126","29","72","104","153","197","211","193","94","19","10","23","145","64","39","83","59","115","109","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","225.11666666666667","280.75","421.25","69.75","195.25","410.75","166.5","13.0","395.75","484.75","205.25","193.75","0.0","330.0","0.0","210.0"
