"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","37","120","80","153","160","163","62","173","10","240","135","28","23","82","16","127","25","136","156","178","147","84","157","23","64","46","113","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","457.05","402.0","510.0","569.5","488.25","227.75","449.5","443.25","442.0","864.0","390.25","439.25","474.0","412.25","301.5","442.25"
"1","37","120","80","153","160","163","62","173","10","240","135","28","23","82","16","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","45","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","294.03333333333336","313.25","212.25","208.75","94.25","404.0","0.0","215.75","403.5","6.75","290.5","443.5","571.5","297.5","466.75","482.25"
"2","37","120","80","153","160","163","62","173","10","240","135","28","23","82","16","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","411.06666666666666","229.25","309.25","513.0","322.25","392.25","402.75","513.75","216.0","200.75","354.0","550.75","458.25","422.75","636.25","644.75"
"3","37","120","80","153","160","163","62","173","10","240","135","28","23","82","16","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","408.3833333333333","298.5","391.75","371.75","550.75","393.75","741.0","367.75","449.25","306.25","182.0","400.25","355.5","583.0","137.0","597.25"
"4","37","120","80","153","160","163","62","173","10","240","135","28","23","82","16","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","365.9166666666667","257.75","224.75","424.25","348.0","277.25","803.25","25.25","220.0","442.5","414.25","322.25","259.75","476.5","441.75","551.25"
"5","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","208","46","195","239","78","77","49","40","27","124","116","212","40","65","237","165","231","89","109","231","77","1","192","32","8","160","32","228","20","211","74","164","38","231","59","35","112","59","12","26","186","359.85","231.25","497.0","386.75","311.75","546.25","152.25","357.5","312.75","262.5","386.0","205.25","280.75","491.5","577.5","398.75"
"6","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","97","25","136","156","178","147","84","157","23","64","46","195","239","78","77","49","40","27","124","116","212","40","65","237","203","231","89","109","231","77","61","156","59","8","160","32","103","20","211","74","164","38","231","59","35","112","35","12","26","186","338.5833333333333","96.5","570.75","348.75","411.25","163.75","233.5","201.5","435.5","273.75","346.0","601.5","451.5","396.0","320.5","228.0"
"7","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","118","64","46","195","239","78","77","49","40","27","124","116","212","40","65","237","165","231","89","109","231","77","1","156","59","8","160","32","228","20","211","74","164","38","231","59","35","112","35","12","26","186","369.05","35.5","151.75","584.75","449.0","183.75","591.25","174.25","190.0","221.0","502.0","268.75","840.75","455.5","748.0","139.5"
"8","37","120","80","43","160","163","62","173","10","240","3","19","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","239","78","77","49","40","27","124","116","212","40","65","237","165","231","89","109","231","77","1","156","59","8","160","32","228","20","211","74","164","38","231","59","35","112","35","12","26","186","348.8","468.0","-26.75","269.75","592.0","418.25","218.25","557.0","196.5","299.5","459.25","442.5","160.0","377.5","291.25","509.0"
"9","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","239","78","164","49","40","27","124","186","212","40","65","237","165","231","89","109","231","77","1","156","59","8","160","32","228","20","211","74","164","38","231","59","35","112","35","120","26","186","336.73333333333335","424.5","411.5","179.25","577.75","245.0","367.25","120.0","190.0","374.0","500.75","309.0","141.75","272.75","660.25","277.25"
"10","223","120","80","103","160","19","62","52","10","240","39","83","23","82","16","118","25","161","156","178","147","25","157","23","64","46","195","68","78","77","53","40","27","209","116","201","93","65","148","165","231","95","109","231","237","1","156","59","8","160","32","65","20","211","74","164","38","231","59","35","203","35","30","26","186","424.53333333333336","562.25","497.5","353.75","373.5","602.0","293.25","352.75","441.5","204.5","511.75","424.25","463.75","348.0","487.25","452.0"
"11","223","120","80","103","160","19","62","52","10","240","3","83","23","82","16","118","25","161","156","178","147","25","157","23","64","46","195","68","78","77","53","40","27","209","116","201","93","65","148","165","231","95","109","231","237","1","156","59","8","160","32","65","20","211","74","164","38","231","59","35","203","35","30","26","186","449.6666666666667","737.5","110.75","316.25","595.75","473.0","447.0","461.0","492.75","596.75","648.75","461.0","169.75","442.25","297.0","495.5"
"12","27","120","80","103","160","19","62","159","10","240","3","83","23","82","16","118","25","161","156","178","147","25","157","23","64","46","195","68","78","77","53","40","27","209","116","201","93","65","148","165","231","95","109","231","237","1","156","59","8","160","32","65","20","211","74","164","38","231","59","35","203","35","30","26","186","473.8833333333333","573.25","429.0","233.0","541.75","620.25","352.5","691.75","680.75","368.5","409.5","577.5","487.75","350.0","588.75","204.0"
"13","223","120","80","103","160","19","62","52","10","240","3","83","23","82","16","118","25","161","156","178","147","25","157","23","64","46","195","28","78","77","53","40","27","209","116","201","93","83","148","165","231","95","109","231","236","1","156","59","8","160","32","65","20","211","74","164","38","231","59","35","63","35","30","26","186","367.18333333333334","586.5","156.0","217.25","269.75","201.5","663.0","507.25","592.75","136.0","488.0","302.5","338.75","260.75","385.75","402.0"
"14","223","120","80","103","160","19","62","52","10","240","3","83","23","82","16","118","25","161","156","178","147","25","157","23","64","46","195","68","78","77","53","40","27","209","116","201","93","65","148","165","231","95","109","231","237","1","156","59","8","160","32","65","20","211","74","164","38","231","59","35","203","35","30","26","186","441.35","436.5","336.0","508.75","602.75","319.5","309.5","595.25","559.75","369.5","202.0","351.25","582.5","656.25","456.5","334.25"
"15","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","78","77","53","40","27","124","116","212","215","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","233","35","30","26","167","346.73333333333335","384.25","204.5","335.0","336.75","541.0","203.0","245.25","460.0","479.5","260.0","443.25","392.5","200.25","273.75","442.0"
"16","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","78","77","53","40","27","124","116","212","215","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","43","164","38","231","59","35","203","35","30","26","167","364.6666666666667","192.0","368.75","557.5","180.0","218.25","641.25","162.0","440.75","432.5","267.75","188.25","402.5","474.25","631.25","313.0"
"17","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","128","23","64","46","194","55","78","77","53","40","27","124","116","212","215","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","167","336.8666666666667","528.75","116.0","118.75","260.25","130.75","324.5","314.25","558.25","205.0","384.75","284.25","269.0","639.25","244.25","675.0"
"18","37","192","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","206","77","53","40","27","124","116","212","215","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","167","398.96666666666664","554.5","303.25","457.0","127.75","158.5","372.75","365.0","304.75","664.5","279.5","745.75","240.5","527.25","657.25","226.25"
"19","37","144","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","78","77","53","40","27","124","116","212","215","65","148","165","231","89","106","187","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","167","409.1666666666667","584.25","405.5","357.25","479.75","528.75","446.5","207.0","582.75","486.75","185.75","221.5","488.5","415.5","380.0","367.75"
"20","37","120","80","43","160","163","62","173","10","240","3","28","23","82","219","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","110","26","186","345.43333333333334","381.0","434.5","219.0","216.25","230.0","182.5","915.25","509.75","142.75","341.25","310.75","529.5","403.25","169.25","196.5"
"21","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","213","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","196","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","289.73333333333335","389.0","234.25","576.0","471.5","248.0","448.0","154.5","-237.75","725.75","449.5","60.5","0.0","0.0","629.25","197.5"
"22","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","204","231","59","35","203","35","12","26","186","412.76666666666665","315.25","586.0","819.0","319.75","474.0","179.5","128.0","329.75","396.75","576.5","263.0","520.5","560.75","256.5","466.25"
"23","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","473.8333333333333","604.25","620.25","300.5","851.0","620.25","527.75","478.25","233.25","388.75","528.75","443.25","252.75","552.5","166.5","539.5"
"24","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","124","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","384.21666666666664","280.25","52.75","289.25","512.0","310.75","457.75","141.25","748.75","295.25","279.75","329.0","282.0","689.75","656.5","438.25"
"25","37","120","80","153","160","163","62","173","153","240","135","28","23","82","43","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","118","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","270.55","441.25","477.5","283.75","-35.0","192.75","495.25","215.75","99.75","207.0","549.75","303.5","252.0","196.25","204.75","174.0"
"26","37","120","80","153","160","163","62","173","153","136","135","28","23","82","43","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","9","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","320.1","168.5","342.5","221.5","-56.5","299.75","474.5","78.0","528.0","258.0","190.5","467.0","512.25","581.75","433.25","302.5"
"27","37","120","80","153","160","163","62","35","153","240","135","28","23","82","43","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","179","160","32","81","20","211","74","207","38","231","59","35","203","35","30","26","186","317.8333333333333","314.25","496.75","434.75","133.75","480.75","308.5","683.5","458.0","213.75","303.5","130.0","-253.25","308.5","366.0","388.75"
"28","37","120","80","153","160","163","62","173","153","240","135","28","23","82","43","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","213","207","38","231","59","35","203","35","30","26","186","390.31666666666666","228.25","175.5","260.5","475.75","356.75","338.0","366.75","406.25","167.0","202.5","856.25","382.75","744.0","358.5","536.0"
"29","37","120","80","153","160","163","62","173","153","240","135","28","23","82","43","127","25","136","156","178","147","84","157","23","64","46","195","55","78","77","53","40","27","33","116","212","40","65","148","165","231","89","109","231","177","1","25","59","8","160","32","81","20","211","74","207","38","231","59","35","203","9","30","26","186","240.98333333333332","444.75","159.25","362.25","0.0","456.75","100.25","135.75","245.0","380.0","19.0","232.25","464.0","34.25","176.0","405.25"
"30","37","120","80","43","160","163","62","173","10","240","3","28","23","210","16","118","25","136","156","178","147","253","157","23","64","46","195","55","78","77","49","97","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","369.46666666666664","311.75","456.5","618.5","71.5","481.5","295.25","424.0","209.5","187.75","306.5","488.25","642.75","369.5","270.75","408.0"
"31","37","120","80","43","34","163","62","173","10","240","3","28","23","210","16","118","156","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","253","231","237","109","231","177","1","156","59","8","160","32","81","20","211","74","164","18","231","59","75","203","35","12","26","186","89.21666666666667","227.5","239.5","0.0","0.0","40.75","49.75","0.0","219.0","175.5","0.0","0.0","0.0","30.75","235.25","120.25"
"32","37","120","80","43","160","163","62","173","202","240","3","28","23","210","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","359.85","439.75","365.75","591.0","131.5","366.25","538.75","391.0","575.75","202.5","188.5","317.75","342.75","205.5","273.5","467.5"
"33","37","120","80","43","124","163","62","173","10","240","3","28","23","210","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","50","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","229.73333333333332","355.5","542.0","-192.5","231.0","248.75","123.0","461.5","68.5","198.75","180.5","286.25","284.25","492.25","0.0","166.25"
"34","37","120","80","43","160","163","62","173","10","240","3","28","23","210","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","41","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","22","74","164","38","231","59","75","203","35","12","26","186","321.15","433.25","372.75","465.75","523.25","23.25","437.75","252.75","365.5","269.75","192.75","136.5","215.0","210.5","512.0","406.5"
"35","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","398.53333333333336","179.5","606.75","248.25","541.25","372.25","383.0","377.5","499.0","346.75","552.75","162.5","582.25","354.75","243.75","527.75"
"36","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","410.28333333333336","401.5","330.5","412.25","246.75","665.25","404.75","401.5","317.75","529.75","548.25","618.0","424.5","296.0","118.75","438.75"
"37","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","248","12","26","186","118.3","72.75","152.75","89.0","89.5","134.25","82.25","69.25","50.0","24.0","100.0","263.25","205.5","144.25","24.25","273.5"
"38","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","78","77","49","250","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","335.9","136.25","311.75","227.0","239.5","420.0","270.75","296.75","342.25","550.5","426.5","617.5","175.5","437.75","285.75","300.75"
"39","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","2","46","195","55","183","77","49","40","27","124","116","212","40","65","148","165","231","89","109","192","177","1","156","59","8","160","32","81","129","211","74","164","38","231","59","35","203","35","12","26","186","474.6666666666667","382.0","753.25","647.0","334.25","703.0","498.0","380.75","497.25","326.75","305.0","604.25","522.75","340.75","506.0","319.0"
"40","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","390.43333333333334","810.5","306.0","233.25","370.75","375.25","293.0","309.0","284.0","322.0","574.75","471.75","457.5","444.0","437.0","167.75"
"41","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","385.7","314.75","212.0","455.0","426.0","227.75","335.75","487.25","213.25","260.0","682.0","548.5","284.25","344.75","445.25","549.0"
"42","37","120","80","43","160","163","62","173","10","186","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","26","186","431.96666666666664","419.5","777.0","579.0","513.5","92.75","479.5","343.25","655.0","172.75","436.75","261.0","314.25","239.75","378.25","817.25"
"43","37","120","80","43","160","163","62","173","179","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","24","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","38","231","59","75","203","35","12","136","186","315.1666666666667","356.25","60.0","412.25","320.5","297.75","319.75","218.0","305.25","194.0","476.0","350.0","340.0","350.25","273.0","454.5"
"44","37","120","80","43","160","163","62","173","10","240","3","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","195","55","78","77","49","40","27","124","116","212","40","65","148","165","231","89","109","231","177","1","156","59","8","160","32","81","20","211","74","164","44","231","59","75","203","35","12","26","186","375.8","317.5","555.0","587.75","367.75","385.25","358.25","161.75","575.0","201.0","439.0","480.75","299.5","375.75","235.25","297.5"
"45","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","84","64","46","194","55","19","77","53","54","27","124","116","212","42","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","186","388.21666666666664","447.25","651.25","469.25","429.75","311.25","277.0","434.5","372.0","400.25","325.25","139.5","268.5","469.25","296.0","532.25"
"46","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","55","136","156","178","147","84","157","23","64","46","194","55","19","77","53","54","27","124","116","212","42","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","103","324.1333333333333","291.25","376.0","284.0","318.5","307.0","255.0","398.25","443.75","162.5","540.25","203.25","255.25","110.5","379.75","536.75"
"47","37","120","80","43","160","163","2","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","19","77","53","54","27","124","113","212","42","65","148","165","231","89","106","231","177","1","138","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","186","408.4166666666667","480.0","386.75","-248.75","414.25","644.5","412.25","319.0","423.0","489.0","641.75","324.0","547.75","516.5","503.25","273.0"
"48","37","120","80","43","160","163","62","173","10","240","149","28","23","47","16","118","25","136","156","178","147","84","157","23","64","46","194","55","19","77","53","54","27","124","116","190","42","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","186","510.43333333333334","697.25","619.75","299.5","667.0","743.25","375.5","326.0","373.25","760.25","279.25","771.5","637.75","566.25","207.0","333.0"
"49","37","120","80","43","160","163","62","173","10","240","149","28","23","82","16","118","25","136","156","178","147","84","157","23","64","46","194","55","19","77","53","54","27","124","116","212","42","65","148","165","231","89","106","231","177","1","156","59","8","142","32","81","20","211","74","164","38","231","59","35","203","35","30","26","186","368.06666666666666","375.5","233.25","486.5","108.5","196.5","306.5","381.5","495.0","329.5","427.75","482.25","162.75","515.0","558.75","461.75"
