"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","223","250","101","150","218","204","185","187","243","149","162","37","194","176","63","69","11","253","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","228","72","104","170","197","211","163","117","89","26","245","21","64","39","238","197","115","111","148","249","174","141","174","95","25","67","178","135","16","156","46","215","173","115","138","270.8666666666667","241.25","279.25","169.75","502.75","303.75","290.0","354.5","133.0","86.25","202.75","353.25","210.25","279.0","172.75","484.5"
"1","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","69","11","253","145","175","146","16","222","64","104","224","18","246","40","21","178","235","70","126","228","72","104","170","197","211","163","117","89","10","245","21","64","39","238","197","115","81","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","389.3","165.75","332.25","485.5","421.25","485.25","538.0","357.25","390.25","438.75","342.75","352.25","427.75","393.25","407.5","301.75"
"2","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","69","11","253","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","228","72","104","170","197","199","163","117","89","10","245","21","44","39","238","197","115","81","148","249","174","141","174","95","141","1","178","135","16","156","46","215","173","115","138","181.86666666666667","74.5","283.0","103.25","138.75","327.75","132.5","166.75","83.5","92.75","87.75","107.0","201.0","444.5","175.0","310.0"
"3","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","80","11","253","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","228","72","104","170","197","211","163","117","89","10","245","21","64","39","238","197","115","81","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","397.0","381.25","442.75","435.0","215.5","441.0","344.25","354.25","269.0","445.0","399.5","458.0","692.25","255.25","412.25","409.75"
"4","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","69","11","253","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","228","72","104","170","197","211","163","117","89","10","245","21","64","39","238","197","115","81","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","386.1666666666667","406.0","411.0","514.0","532.75","368.0","253.25","139.25","154.0","564.75","278.75","631.0","491.5","475.5","390.5","182.25"
"5","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","104","11","173","145","175","146","71","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","214","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","16","213","46","215","173","115","138","343.4","210.75","308.0","-100.25","496.5","440.75","521.75","403.5","347.0","384.25","317.75","444.5","326.0","543.5","181.75","325.25"
"6","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","104","11","173","145","175","146","16","222","5","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","386.6166666666667","475.25","257.5","573.0","465.5","262.0","371.75","618.0","473.25","401.25","226.75","267.25","367.0","501.25","216.25","323.25"
"7","223","250","101","150","218","204","90","187","243","149","162","37","194","108","63","104","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","248","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","391.1166666666667","391.5","319.5","527.5","318.5","286.0","387.25","413.75","269.75","321.75","307.0","591.5","472.0","650.75","342.25","267.75"
"8","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","104","11","173","240","175","146","16","222","64","104","49","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","192.91666666666666","188.5","265.5","188.5","32.0","39.75","176.5","145.75","187.5","403.5","227.0","146.5","118.25","90.5","415.75","268.25"
"9","223","250","101","150","218","204","185","187","243","149","162","37","194","126","63","104","11","173","145","175","146","16","222","64","104","224","49","246","52","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","16","156","46","215","173","115","138","357.1","405.75","345.5","162.0","244.25","324.25","453.0","488.0","374.75","320.0","526.25","392.75","273.75","389.25","274.5","382.5"
