"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","222","64","104","18","49","246","139","21","246","235","70","152","29","72","104","153","197","211","193","117","19","78","23","145","64","39","83","218","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","307.6333333333333","394.0","243.0","99.5","349.25","413.75","447.25","221.0","326.5","182.25","447.5","322.75","268.75","219.75","447.0","232.25"
"1","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","222","64","104","18","49","246","139","21","246","235","70","152","29","72","104","153","197","211","193","117","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","148.81666666666666","130.75","242.25","244.5","141.0","0.0","258.75","0.0","0.0","372.5","350.0","184.0","248.0","58.75","0.0","1.75"
"2","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","222","64","104","18","49","246","139","21","246","235","141","152","29","72","104","153","197","211","193","117","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","200.53333333333333","67.0","0.0","225.0","392.5","222.75","57.0","373.0","127.25","228.25","91.75","472.0","444.0","60.0","233.75","13.75"
"3","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","11","173","128","175","146","16","67","64","104","18","49","246","139","21","246","235","70","152","29","72","104","51","197","211","193","117","19","10","23","145","64","218","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","155.06666666666666","14.5","33.5","0.0","205.25","243.0","192.25","221.25","19.0","140.75","174.25","311.5","0.0","229.25","224.0","317.5"
"4","26","250","71","40","46","204","185","87","243","60","240","37","21","126","63","119","32","173","128","175","146","16","222","64","104","18","49","246","139","169","246","235","70","152","29","72","104","153","197","211","193","117","19","10","23","145","64","39","83","59","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","162.71666666666667","91.0","123.5","81.0","297.5","151.0","51.5","165.0","227.0","498.75","71.75","5.5","86.25","265.75","76.25","249.0"
"5","214","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","89","10","245","145","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","232.13333333333333","236.25","112.5","401.5","0.0","422.25","83.75","7.5","219.75","122.5","373.75","382.25","334.75","208.25","336.0","241.0"
"6","26","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","17","19","10","245","145","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","175.61666666666667","303.5","339.75","377.0","206.75","219.25","124.0","0.0","218.25","37.75","81.75","125.5","0.0","210.5","192.75","197.5"
"7","26","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","19","10","35","145","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","226.31666666666666","414.5","291.0","246.25","95.25","248.75","156.25","214.5","411.5","129.5","435.0","305.25","372.5","0.0","74.5","0.0"
"8","26","250","71","40","237","204","185","87","243","60","240","37","21","126","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","19","10","245","145","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","209.16666666666666","225.25","206.75","267.5","214.0","226.75","220.0","327.75","235.0","187.75","131.5","255.75","350.25","116.5","172.75","0.0"
"9","26","250","71","40","237","204","185","87","243","60","240","37","21","141","63","118","11","173","128","175","146","16","222","64","104","18","49","246","40","21","178","235","70","126","29","72","104","153","197","211","193","117","19","10","245","145","64","39","83","197","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","138","227.58333333333334","311.75","428.5","80.25","133.25","108.5","161.25","106.5","329.5","49.0","361.25","408.25","289.5","136.75","155.25","354.25"
