"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","223","250","101","150","218","204","185","187","243","60","162","37","21","25","63","144","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","136","207","72","104","153","77","211","163","117","89","10","245","21","64","39","238","254","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","386.73333333333335","488.0","302.25","176.0","426.0","413.75","323.5","410.75","224.25","566.75","406.0","689.75","240.25","462.5","488.0","183.25"
"1","223","250","101","150","218","204","185","187","243","60","162","37","21","119","63","144","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","136","207","72","104","153","77","211","163","117","89","10","245","21","64","39","238","254","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","404.46666666666664","542.0","475.0","488.75","404.0","370.75","465.75","268.5","341.25","156.0","311.5","328.5","513.25","456.0","441.0","504.75"
"2","223","250","101","150","218","204","185","187","243","60","162","37","21","119","63","144","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","136","207","72","104","153","77","211","163","117","89","10","245","21","64","39","238","254","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","400.81666666666666","350.75","472.75","298.75","229.0","563.5","470.5","506.75","399.0","558.75","316.0","415.75","434.5","280.25","481.75","234.25"
"3","223","250","101","150","218","204","185","187","243","60","162","37","21","119","63","144","11","173","145","175","146","16","118","64","104","224","49","246","40","21","178","235","70","136","207","72","104","153","77","211","163","119","89","10","245","21","64","39","238","254","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","421.3666666666667","558.75","494.5","249.75","334.5","473.25","472.5","417.25","410.5","545.0","418.75","314.25","411.5","429.75","311.0","479.25"
"4","223","250","101","150","218","204","185","187","243","60","162","37","21","119","63","144","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","136","207","72","104","153","77","211","163","117","89","254","245","21","64","39","238","254","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","402.28333333333336","374.5","506.0","592.0","251.5","269.75","256.5","542.75","333.25","464.5","466.0","390.0","592.5","275.5","287.25","432.25"
"5","223","250","101","150","218","204","185","106","243","60","68","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","95","153","197","211","163","117","89","10","194","21","64","39","238","197","115","208","148","249","174","141","174","27","25","1","178","135","13","156","46","215","228","115","138","400.01666666666665","370.25","427.75","443.75","307.25","265.5","522.75","503.25","438.75","353.75","469.75","419.75","333.0","257.25","477.75","409.75"
"6","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","426.53333333333336","234.0","496.5","393.25","400.0","572.0","626.75","297.5","254.75","411.25","357.75","569.75","435.0","261.75","495.25","592.5"
"7","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","247","207","72","14","153","197","211","163","117","89","10","245","21","64","39","16","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","351.18333333333334","212.5","543.75","411.5","253.75","372.25","312.25","568.25","323.25","342.75","292.5","291.75","414.75","208.25","525.25","195.0"
"8","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","384.4166666666667","165.25","394.0","507.75","693.0","233.75","569.75","207.0","334.5","428.5","286.25","305.0","557.5","267.25","325.5","491.25"
"9","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","397.3333333333333","475.5","401.25","336.25","190.25","425.75","466.0","377.5","400.0","321.75","379.75","358.0","422.5","503.25","394.5","507.75"
"10","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","106","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","408.65","391.75","611.0","572.0","429.75","402.5","521.75","270.25","308.5","663.75","340.25","466.25","310.25","272.0","334.25","235.5"
"11","223","250","101","150","218","15","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","106","21","64","39","238","197","115","208","148","249","174","141","174","95","54","1","178","135","13","156","46","215","228","115","138","249.2","236.25","385.5","194.5","139.25","255.5","222.25","273.5","254.75","156.5","361.25","129.25","265.0","205.5","370.5","288.5"
"12","223","250","101","150","218","204","27","106","243","60","162","37","21","126","63","69","11","173","179","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","106","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","165.95","73.0","283.75","146.0","246.75","269.5","84.0","149.5","114.0","90.0","206.0","108.75","311.5","203.25","93.75","109.5"
"13","223","250","101","150","218","204","185","106","186","60","162","37","21","114","63","69","11","173","145","175","146","16","222","64","104","200","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","106","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","467.1","506.5","303.25","613.0","312.25","377.0","557.25","226.0","408.5","398.5","542.75","615.5","583.0","530.75","468.5","563.75"
"14","223","250","101","150","218","204","185","106","243","60","162","37","21","126","63","69","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","106","21","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","407.55","448.25","299.25","527.0","413.5","378.0","468.5","519.5","441.0","467.25","466.25","369.25","563.75","25.25","356.25","370.25"
"15","223","36","101","150","218","204","185","187","243","60","162","37","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","153","197","211","163","117","89","10","245","37","64","39","238","197","115","208","148","249","174","141","174","95","25","1","178","135","13","156","46","215","228","115","138","236.33333333333334","338.5","254.5","211.5","240.25","193.75","375.0","197.25","238.5","180.25","241.75","132.5","244.25","393.25","184.5","119.25"
