"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","50","250","71","40","244","204","138","87","4","60","240","37","4","126","83","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","196","91","226","126","29","72","104","153","197","211","193","94","19","208","23","145","64","39","83","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","15","326.06666666666666","202.75","119.0","286.0","146.0","464.5","273.5","211.0","136.5","320.5","357.75","236.25","360.25","484.75","661.5","630.75"
"1","50","250","71","40","244","204","138","87","4","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","196","91","226","126","29","72","104","153","197","211","193","94","19","208","23","145","64","39","83","186","115","208","160","249","174","38","174","108","25","1","178","135","89","1","46","215","228","115","15","320.9","382.0","462.25","303.0","359.0","276.75","284.5","115.25","269.25","399.5","197.0","348.25","353.5","615.75","308.75","138.75"
"2","50","250","71","40","244","204","138","87","4","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","196","91","226","126","29","72","104","153","197","211","193","94","19","208","23","145","64","39","83","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","109","215","228","115","15","291.3333333333333","338.0","423.5","181.0","50.75","319.0","381.75","391.75","235.5","453.25","275.0","216.75","496.25","203.75","109.0","294.75"
"3","50","250","71","40","244","204","138","87","4","60","240","99","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","196","91","226","126","29","72","104","153","197","211","193","94","19","208","23","145","64","39","83","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","15","348.8833333333333","357.25","325.75","158.0","236.0","191.5","471.0","361.5","384.0","577.0","360.75","185.75","558.0","500.75","366.5","199.5"
"4","50","250","71","40","244","204","138","87","4","60","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","196","91","226","126","29","72","104","153","197","211","193","94","19","208","23","47","64","39","83","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","15","302.75","528.25","438.25","117.0","183.25","284.25","386.25","398.5","349.75","299.25","174.0","380.75","285.75","187.75","216.0","312.25"
"5","214","250","101","40","237","204","193","187","243","60","49","37","21","126","63","118","11","173","145","180","146","16","222","64","104","6","49","246","40","21","178","235","70","126","29","72","217","153","197","211","163","117","89","10","245","21","64","39","83","197","115","208","148","249","174","38","174","95","25","1","178","135","89","156","46","215","228","115","138","264.3333333333333","326.5","302.0","169.5","383.75","492.25","135.75","0.0","11.25","160.0","437.0","285.0","370.5","463.25","33.0","395.25"
"6","214","250","101","40","237","204","193","187","243","60","49","37","21","126","63","118","11","173","145","180","146","16","222","64","104","224","49","246","40","21","178","235","70","126","29","72","217","153","197","211","163","117","89","10","50","21","64","39","83","197","115","208","148","249","174","38","174","221","25","1","178","135","89","156","46","215","228","115","138","335.1166666666667","338.75","259.25","287.0","390.5","273.75","318.25","354.25","232.0","335.25","313.0","242.25","316.5","457.5","438.5","470.0"
"7","214","250","101","40","237","204","193","187","243","60","49","37","21","126","63","118","11","173","145","180","146","16","222","64","104","224","49","246","40","21","178","235","70","126","29","72","217","153","197","211","163","117","89","10","245","21","64","39","83","197","115","208","148","249","174","38","174","95","25","1","178","135","89","156","46","215","228","115","138","341.76666666666665","214.75","336.5","207.75","532.5","347.25","184.75","549.5","210.75","206.25","244.0","526.0","338.5","363.75","455.5","408.75"
"8","214","250","101","40","237","204","193","187","243","60","49","37","21","126","63","118","11","173","145","180","146","16","222","64","104","50","49","246","40","21","178","235","70","126","29","72","217","153","197","211","163","117","89","10","245","21","64","39","83","197","115","208","148","249","174","38","174","95","25","1","178","135","89","156","248","215","228","115","138","171.25","0.0","196.5","90.25","292.5","6.75","0.0","298.25","222.25","215.25","0.0","250.0","314.75","326.5","304.75","51.0"
"9","214","250","101","40","237","204","193","187","243","60","49","37","21","126","63","118","11","173","145","180","146","16","222","64","104","224","14","246","40","205","178","235","70","126","29","72","217","153","197","211","163","117","89","10","245","21","64","39","83","197","115","208","148","249","174","38","174","95","25","1","178","135","89","51","46","215","228","115","138","323.0833333333333","351.75","166.0","144.75","352.75","244.5","348.25","518.25","488.75","348.0","150.0","260.75","330.75","200.25","365.75","575.75"
"10","26","250","71","40","244","204","185","87","199","112","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","129","91","226","126","29","72","104","153","197","211","193","4","19","208","23","145","64","39","170","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","227","320.93333333333334","115.0","339.25","517.25","321.75","327.0","278.75","301.25","213.25","248.25","425.0","353.0","193.25","269.75","434.5","476.75"
"11","26","250","71","40","244","204","185","87","199","112","240","37","16","126","63","119","11","173","128","175","193","16","222","3","104","232","49","246","139","21","129","91","226","126","29","72","104","153","197","211","193","4","19","208","23","145","64","39","168","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","227","270.05","322.25","235.75","381.25","285.75","232.25","175.5","161.25","427.75","267.75","268.0","265.75","177.5","427.5","232.0","190.5"
"12","26","250","71","40","244","204","185","87","199","112","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","129","91","226","126","29","72","104","153","197","211","193","4","19","208","23","145","183","39","168","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","107","228","115","227","229.98333333333332","214.25","344.5","252.0","126.0","379.75","257.25","257.25","9.75","208.0","256.5","76.5","369.25","188.75","132.25","377.75"
"13","26","250","71","40","244","204","185","87","199","112","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","129","91","226","126","29","72","104","153","197","211","193","4","19","208","23","145","64","39","168","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","227","277.35","137.0","329.75","281.5","268.0","315.0","198.5","286.75","583.0","392.5","218.5","335.5","79.25","246.25","274.75","214.0"
"14","26","250","71","40","244","204","185","87","199","112","240","37","4","126","63","119","11","173","128","175","178","16","222","3","104","232","49","246","139","21","129","91","226","126","29","72","104","153","197","211","193","4","19","208","23","145","64","39","168","186","115","208","160","249","174","38","174","108","25","1","178","135","89","200","46","215","228","115","227","299.48333333333335","333.0","293.0","327.5","284.0","403.75","99.0","405.25","297.75","278.25","286.75","502.75","409.5","95.25","229.75","246.75"
"15","214","250","101","150","218","204","185","187","243","60","49","37","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","29","72","104","153","197","211","163","117","89","10","245","242","64","39","238","197","115","208","148","249","174","38","174","95","25","1","178","135","13","156","46","215","228","115","138","332.65","254.75","357.0","484.0","372.0","339.5","248.0","380.75","542.5","263.75","401.0","305.0","325.0","312.5","285.0","119.0"
