"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit"
"0","92","148","78","207","197","189","251","145","91","201","70","235","155","124","74","105","62","213","214","253","49","88","107","20","142","35","188","22","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","123","16","25","126","28","80","168","136","15","115","140","80","193","206","226","184","203","238","132","174","239","241","107","148","231","172","65.05","30.5","31.75","49.0","68.75","129.5","108.5","82.0","82.0","28.25","40.25"
"1","92","49","78","207","197","189","251","145","91","201","70","235","155","124","74","105","62","213","214","253","49","248","107","20","142","35","188","22","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","123","16","25","126","28","80","168","136","15","115","140","80","193","206","50","184","203","238","132","174","239","241","107","200","231","60","100.15","125.25","100.5","59.25","178.5","105.25","75.5","108.75","53.5","83.5","111.5"
"2","92","54","78","207","197","189","251","145","91","201","70","235","155","124","74","235","185","111","214","253","49","248","107","58","142","35","188","244","229","49","204","153","60","94","204","57","144","231","58","172","151","134","138","203","16","25","126","207","80","168","136","15","115","140","80","168","206","185","184","203","238","132","174","239","241","107","200","203","60","40.675","41.25","50.75","32.25","33.75","7.75","0.0","45.5","0.0","122.25","73.25"
"3","92","54","78","207","197","189","251","145","91","201","70","235","155","124","74","105","185","111","214","253","49","248","107","58","142","35","188","244","229","49","204","153","133","94","204","57","61","231","58","172","151","134","138","203","152","25","126","207","80","168","136","15","115","140","80","168","206","185","184","203","238","132","174","239","241","107","200","203","60","39.275","37.25","41.5","62.75","17.25","55.25","0.0","48.25","60.5","32.75","37.25"
