"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit"
"0","90","136","122","110","104","121","233","207","11","129","150","92","88","108","183","72","179","140","97","115","26","171","77","207","215","195","29","96","199","206","65","26","224","77","51","172","102","65","228","132","2","168","246","60","147","215","56","158","166","134","215","207","246","106","170","77","165","119","129","26","51","145","124","60","240","241","7","180","29","91.5","72.75","98.25","142.5","105.75","53.75","41.0","159.5","74.75","71.25","95.5"
"1","90","136","122","110","104","121","233","207","11","129","150","92","88","108","183","72","179","140","97","115","26","171","77","207","215","195","29","96","199","206","65","26","224","77","51","172","102","65","228","132","2","168","246","60","147","215","56","158","166","134","215","207","246","106","170","77","165","119","129","26","51","145","124","60","240","241","7","180","29","84.9","96.0","94.5","73.5","57.0","129.25","95.25","48.25","106.75","60.5","88.0"
"2","90","136","122","110","104","121","233","207","11","129","150","92","88","100","183","72","179","140","97","115","26","171","77","207","215","195","29","96","199","206","174","26","224","77","51","203","102","65","228","132","2","168","246","60","147","215","56","158","166","134","215","207","246","106","170","77","165","119","129","26","51","145","124","60","240","241","7","180","29","77.475","82.75","77.5","114.75","58.5","67.25","46.25","93.25","72.75","83.0","78.75"
"3","90","136","122","110","104","121","233","207","11","129","150","92","88","100","183","72","179","140","97","115","26","171","77","207","215","195","29","96","199","206","174","26","224","77","51","203","102","65","228","132","2","168","246","60","180","215","56","158","166","134","215","207","246","106","170","77","165","119","129","26","51","145","124","60","240","241","7","180","29","88.375","247.0","143.0","71.25","89.0","50.75","62.0","28.75","50.0","101.5","40.5"
