"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit"
"0","92","49","78","207","197","189","73","145","91","201","70","235","155","124","74","105","62","213","214","19","49","248","107","20","142","35","188","22","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","123","16","25","126","28","80","168","136","15","115","140","80","193","206","185","184","203","238","132","174","239","241","107","200","203","60","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","92","49","78","207","197","189","251","145","91","201","70","235","155","124","74","105","62","213","214","253","49","248","107","20","142","35","188","22","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","123","16","25","126","28","80","168","136","15","115","140","80","193","206","226","184","203","238","132","174","239","241","107","200","231","60","94.75","77.5","144.0","66.0","120.0","73.5","79.5","87.75","155.75","77.0","66.5"
"2","92","49","78","207","197","189","251","145","91","201","70","235","155","124","74","105","62","213","214","253","49","248","107","58","142","35","188","22","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","123","16","25","126","207","80","168","136","15","115","140","80","168","206","185","184","203","238","132","174","239","241","107","200","203","60","30.125","38.0","68.5","0.0","0.0","9.25","46.75","51.0","39.25","32.5","16.0"
"3","92","54","78","207","197","189","251","145","91","201","70","235","155","124","74","105","185","111","214","253","49","248","107","58","142","35","188","244","229","49","204","153","60","94","204","57","61","231","58","172","151","134","138","203","16","25","126","207","80","168","136","15","115","140","80","168","206","185","184","203","238","132","174","239","241","107","200","203","60","48.125","0.0","90.0","69.0","15.0","76.0","30.0","73.75","59.75","22.75","45.0"
