"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit"
"0","213","156","219","219","115","32","114","217","50","178","236","186","191","217","87","220","252","92","206","95","183","35","99","149","144","231","37","2","250","69","119","103","29","226","63","174","70","32","67","248","218","126","211","17","153","175","167","49","46","162","33","7","65","181","229","1","60","1","203","88","114","232","125","32","186","160","23","239","245","3.225","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.75","0.5"
"1","83","228","195","19","220","185","189","47","46","163","18","26","6","6","83","180","39","141","125","226","96","64","49","83","114","159","38","59","131","76","82","246","50","239","23","248","198","202","115","231","106","27","104","69","51","120","154","216","8","67","208","109","110","27","139","196","52","155","250","143","252","158","89","26","137","241","16","101","39","53.1","0.0","117.0","117.5","0.0","123.75","0.0","0.0","0.0","0.0","172.75"
"2","23","56","12","43","160","56","109","171","229","192","149","227","112","113","112","26","145","142","213","36","162","124","55","42","200","188","105","197","0","227","44","26","182","1","28","31","170","144","84","214","21","72","79","212","201","77","73","138","232","110","27","119","174","242","140","144","94","46","253","68","118","226","228","225","222","13","153","194","34","3.175","0.0","0.0","0.0","0.0","0.0","0.0","31.75","0.0","0.0","0.0"
"3","90","136","122","110","104","121","233","207","11","129","150","92","88","108","183","72","179","140","97","115","26","171","77","207","215","195","29","96","199","206","174","26","224","77","51","203","102","65","228","132","2","168","246","60","147","215","56","158","166","134","215","207","246","106","170","77","165","119","129","26","51","145","124","60","240","241","7","180","29","80.05","55.25","78.25","47.75","48.0","117.0","21.5","146.0","84.75","128.25","73.75"
