"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","74","138","44","137","0","25","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","49","201","39","215","205","125","14","59","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","363.76666666666665","522.75","152.5","412.25","406.0","423.75","7.25","353.0","184.25","647.5","152.75","410.25","429.0","541.75","385.25","428.25"
"1","74","138","44","137","0","25","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","49","201","39","215","205","125","14","59","85","233","135","60","59","137","215","70","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","227","144","215","85","348.81666666666666","468.75","498.5","485.0","165.25","396.5","99.0","478.0","259.0","580.25","314.75","223.0","300.5","144.75","456.0","363.0"
"2","74","138","44","137","0","25","223","34","221","248","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","49","201","39","215","205","125","14","59","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","346.23333333333335","282.0","182.25","242.0","504.75","518.75","241.5","254.5","367.0","680.25","241.5","16.0","214.0","276.5","578.5","594.0"
"3","74","138","44","137","0","25","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","49","201","39","215","205","125","14","59","85","165","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","353.96666666666664","205.5","304.0","541.5","632.25","372.75","393.5","383.0","277.25","395.5","197.25","290.5","436.5","338.75","275.25","266.0"
"4","74","89","44","137","0","25","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","49","201","37","215","205","125","14","59","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","416.2","491.0","532.0","423.0","403.25","566.0","442.5","498.25","353.5","301.25","289.5","235.75","229.0","429.5","510.75","537.75"
"5","155","34","44","201","0","25","223","34","221","95","20","246","247","201","18","24","197","166","93","140","225","240","74","9","5","158","144","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","238","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","343.75","203.75","367.75","514.25","-142.0","667.25","235.75","743.0","306.0","281.0","528.5","64.75","184.5","380.25","237.0","584.5"
"6","155","138","44","8","0","25","223","34","221","95","20","246","247","201","18","24","197","166","93","140","225","240","74","9","5","158","144","132","101","165","49","201","39","21","205","125","14","120","179","82","216","60","59","238","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","384.98333333333335","142.0","571.5","380.75","444.25","371.5","465.75","303.5","492.0","584.75","194.0","351.5","206.0","529.5","396.75","341.0"
"7","155","138","44","8","0","25","223","34","221","95","20","246","247","201","18","24","197","166","93","140","225","240","74","9","5","158","144","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","238","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","394.06666666666666","398.75","503.75","548.5","491.5","415.25","435.25","216.75","180.0","430.0","536.25","387.5","537.0","264.0","352.0","214.5"
"8","155","138","44","8","0","25","223","34","221","95","20","246","247","201","18","24","197","166","93","16","225","240","74","9","5","158","146","132","101","165","49","201","39","21","205","125","14","120","85","82","216","60","59","238","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","0.31666666666666665","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.75","0.0","0.0","0.0","0.0","0.0","0.0"
"9","155","138","44","8","0","25","223","34","221","95","20","246","247","201","18","24","197","166","93","140","225","240","74","9","5","158","144","132","101","165","49","78","39","21","205","125","14","120","85","82","216","60","59","238","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","148","215","85","264.01666666666665","492.75","0.0","309.75","400.75","474.5","427.0","119.25","464.5","234.5","180.5","177.25","225.0","297.75","151.25","5.5"
