"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","155","138","45","188","0","228","223","105","137","95","20","41","247","201","142","24","197","166","93","140","225","240","171","21","5","121","76","132","101","65","71","201","39","204","122","125","128","120","191","82","216","60","210","51","172","57","2","60","210","131","18","137","99","132","96","220","172","190","231","30","58","214","140","215","85","409.8","600.75","628.25","253.25","172.5","306.0","438.5","872.5","328.75","450.75","279.75","379.75","301.25","487.5","325.0","322.5"
"1","155","138","45","188","0","228","223","105","186","95","20","41","247","201","142","24","197","166","93","140","225","240","171","21","5","141","76","132","101","65","71","201","39","204","122","125","128","120","191","87","216","60","210","51","172","57","2","60","210","131","18","137","99","132","96","220","172","190","231","30","58","214","140","215","85","341.55","359.0","337.75","357.75","388.75","245.0","1.75","282.25","654.75","229.0","391.75","376.75","274.5","216.25","549.75","458.25"
"2","155","138","45","188","0","228","223","105","186","95","20","41","247","201","142","24","197","166","93","140","225","240","171","21","5","121","76","132","101","65","71","201","39","204","122","125","128","120","191","82","216","60","210","51","172","57","2","60","210","131","18","137","99","132","96","220","172","190","231","30","58","214","140","215","85","401.31666666666666","668.25","284.0","421.75","205.75","567.25","392.5","521.25","385.5","266.0","253.25","56.75","621.25","509.5","386.0","480.75"
"3","155","138","45","188","0","228","223","105","186","95","20","41","247","201","142","24","197","166","93","140","225","240","171","21","5","121","76","132","101","65","71","201","39","204","122","125","128","120","191","82","216","60","210","51","172","57","2","60","210","131","18","137","99","132","96","220","172","190","231","30","58","214","140","215","85","389.9","294.5","213.25","441.25","606.5","214.75","483.0","434.0","485.5","275.75","225.75","424.25","364.75","429.0","521.5","434.75"
"4","155","138","45","188","0","228","223","105","186","95","20","41","247","201","142","24","197","166","93","140","225","240","171","21","5","121","76","132","101","65","71","201","39","204","122","125","128","120","191","82","216","60","210","51","172","57","2","60","210","131","18","137","99","132","96","220","172","190","231","30","58","214","140","215","85","347.3666666666667","127.5","314.5","377.5","320.5","631.75","407.25","588.25","485.75","533.25","542.75","119.0","416.0","52.5","294.0","0.0"
"5","74","138","44","137","0","103","223","34","221","95","20","246","247","201","117","24","197","207","93","140","209","240","74","21","175","121","76","136","101","165","157","201","39","21","205","125","14","58","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","361.6333333333333","398.75","252.75","239.75","579.25","432.75","122.0","652.5","257.75","230.75","404.25","356.25","307.25","352.75","474.25","363.5"
"6","74","138","44","137","0","103","223","34","221","95","20","246","247","201","117","24","197","207","189","140","225","240","74","21","175","121","76","136","101","165","157","201","39","21","205","125","14","58","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","202","231","30","58","214","144","215","85","215.1","228.0","458.0","263.0","180.75","35.5","0.0","268.25","224.5","19.25","222.25","301.0","431.5","224.75","221.0","148.75"
"7","74","138","44","137","0","152","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","157","201","39","21","205","125","14","58","85","233","135","41","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","397.0833333333333","549.25","601.25","105.0","155.5","283.25","144.75","586.75","264.0","475.75","476.25","588.0","503.75","437.75","433.25","351.75"
"8","74","138","44","137","0","103","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","21","165","157","201","39","21","205","125","14","58","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","332.18333333333334","203.5","362.75","408.5","428.75","215.5","597.5","60.5","216.5","496.5","355.5","533.75","163.25","231.25","315.0","394.0"
"9","74","138","44","137","0","103","223","34","221","95","20","246","247","201","117","24","197","207","93","140","225","240","74","21","175","121","76","136","101","165","157","201","39","21","205","125","14","58","85","233","135","60","59","137","215","94","2","60","194","133","18","137","99","137","96","220","172","190","231","30","58","214","144","215","85","352.31666666666666","193.25","304.75","202.25","228.0","191.75","349.75","439.0","363.25","706.0","697.25","-36.75","451.0","420.5","445.25","329.5"
"10","209","138","44","8","0","104","223","34","221","95","57","246","247","201","10","24","197","166","93","140","139","240","74","9","5","121","68","132","101","165","49","201","39","21","205","95","14","120","85","82","216","60","59","137","197","94","2","60","194","133","18","137","99","137","96","220","172","68","236","30","58","214","148","215","85","430.4","676.25","9.0","731.0","341.0","426.25","613.75","285.25","607.5","404.25","494.5","386.75","229.25","371.5","81.0","798.75"
"11","155","138","44","8","0","104","223","34","221","95","57","246","247","201","10","24","197","166","93","140","139","240","74","9","5","121","68","132","101","165","49","201","39","21","205","95","14","120","85","82","216","60","59","137","197","94","2","60","194","133","18","137","99","137","96","220","172","68","236","30","58","214","148","215","85","333.71666666666664","368.75","357.5","264.25","237.75","70.0","151.0","102.5","464.5","350.75","224.0","557.25","393.0","507.75","382.0","574.75"
