"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","195","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","123","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","125","108","120","92","82","248","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","246","214","140","215","85","180.35","206.5","267.5","231.0","342.75","232.5","10.5","112.0","87.75","217.5","325.0","215.0","0.0","226.0","228.5","2.75"
"1","195","121","131","177","167","25","223","34","122","153","20","92","247","201","117","24","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","160","39","151","216","125","203","120","92","82","248","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","246","214","140","215","85","365.1166666666667","273.5","348.75","780.75","349.75","469.0","169.25","465.25","378.25","123.75","234.25","241.5","354.0","290.75","416.25","581.75"
"2","195","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","125","108","120","92","126","248","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","246","214","140","215","85","281.85","70.5","36.5","257.75","131.0","475.5","117.75","381.25","206.75","443.25","324.0","283.25","533.25","327.25","254.5","385.25"
"3","195","121","131","177","167","25","223","34","122","153","20","41","247","201","117","128","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","125","108","120","92","82","248","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","246","214","140","215","85","351.7","502.25","330.25","167.5","509.0","363.75","239.25","366.5","240.75","294.5","182.0","215.5","427.0","376.0","601.25","460.0"
"4","195","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","125","108","120","92","82","248","60","223","132","121","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","246","214","140","215","85","316.8","401.75","453.75","314.75","355.25","335.5","275.5","358.5","412.5","205.5","446.25","171.75","345.5","365.25","145.25","165.0"
"5","155","138","44","177","0","25","152","34","233","95","87","41","247","201","25","24","197","166","93","140","228","240","121","244","247","121","76","37","101","165","71","190","39","151","224","107","108","120","92","82","216","60","59","51","87","57","2","60","169","133","18","137","67","137","96","220","172","250","231","30","78","214","220","215","85","82.08333333333333","17.0","24.75","104.75","6.25","87.5","141.5","79.0","198.75","0.0","22.25","46.25","126.25","207.25","152.25","17.5"
"6","155","138","44","177","0","25","152","34","233","95","87","41","247","201","117","24","197","166","93","140","228","240","121","123","247","121","76","37","101","165","71","190","39","151","224","193","108","120","92","82","216","60","59","51","87","57","2","60","169","133","18","137","67","137","96","220","172","250","231","30","78","214","140","215","85","344.1333333333333","464.5","547.5","175.0","228.0","44.0","3.5","406.25","441.0","628.75","487.25","322.0","353.75","532.75","153.0","374.75"
"7","155","138","44","177","0","25","152","34","233","95","87","41","247","201","117","24","197","166","93","140","228","240","121","123","247","121","76","37","101","165","71","190","39","151","224","107","108","120","248","82","216","60","59","29","87","57","2","60","169","133","18","137","67","137","96","220","172","45","231","30","78","93","140","215","85","62.86666666666667","0.0","225.25","186.75","0.0","0.0","0.0","64.75","28.75","195.0","27.75","52.5","3.75","0.0","158.5","0.0"
"8","155","138","44","177","0","25","152","34","233","95","87","41","247","120","117","24","197","166","93","140","228","240","121","123","247","121","76","37","101","165","71","190","39","151","224","107","108","120","92","82","216","60","59","51","87","57","2","60","169","133","18","137","67","137","76","220","172","250","231","30","78","214","140","215","85","287.3666666666667","103.75","314.25","11.25","451.5","401.75","309.25","134.75","416.0","265.0","249.75","494.75","324.25","437.75","228.5","168.0"
"9","155","138","44","177","0","25","152","34","233","95","87","41","247","201","117","246","197","166","93","140","228","240","121","123","247","121","76","37","101","165","71","190","39","151","224","107","108","120","92","82","216","60","59","51","87","57","2","60","169","133","18","137","67","35","96","220","172","250","231","30","78","214","140","215","85","424.18333333333334","136.75","470.75","600.25","669.0","479.25","443.75","-51.5","273.5","594.75","312.25","593.0","406.0","456.0","241.75","737.25"
"10","195","138","44","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","131","240","121","123","204","121","76","37","101","165","101","231","39","151","205","125","145","120","92","82","216","60","223","51","87","197","2","117","210","247","18","137","99","150","96","220","172","250","231","161","58","214","140","215","85","116.35","83.25","64.25","123.0","134.0","183.5","104.75","96.5","187.25","109.75","97.0","120.0","113.0","106.25","79.0","143.75"
"11","195","138","44","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","131","240","121","123","204","121","76","37","101","165","101","231","39","151","205","125","145","120","92","82","216","60","223","51","87","197","2","75","210","247","18","137","99","150","96","220","241","250","231","30","58","214","140","215","85","247.63333333333333","309.0","304.75","407.75","283.75","125.0","244.5","102.25","87.75","300.0","148.5","289.5","315.75","346.5","182.75","266.75"
"12","195","138","44","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","131","240","121","123","204","121","76","37","101","165","101","231","39","151","205","125","145","120","92","82","216","60","223","51","87","197","2","75","210","247","18","137","99","150","96","220","172","250","231","30","58","214","140","215","85","378.65","271.5","324.5","206.25","396.25","469.75","303.25","400.5","297.75","306.75","572.0","571.25","246.0","427.25","367.5","519.25"
"13","195","138","44","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","131","240","121","123","204","121","76","37","101","165","101","231","39","151","205","125","145","120","92","82","216","60","223","51","87","197","2","75","210","247","18","137","99","150","191","220","172","250","231","30","58","214","140","215","85","328.53333333333336","413.75","321.0","468.0","468.25","299.75","291.5","288.0","67.0","474.0","107.25","462.25","416.5","262.25","274.5","314.0"
"14","195","53","44","177","167","25","223","34","122","153","113","41","247","201","117","24","197","253","93","140","131","240","121","123","204","121","76","37","101","165","101","231","39","151","205","125","145","120","92","82","216","60","223","51","87","197","2","75","210","247","18","137","99","150","96","220","172","250","231","30","58","214","140","215","85","350.6166666666667","238.25","431.0","356.75","275.5","410.0","751.5","409.5","342.5","201.75","325.75","226.5","423.25","176.5","280.5","410.0"
"15","141","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","125","108","120","92","82","216","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","58","214","140","215","85","250.33333333333334","306.0","360.75","207.5","275.75","210.0","244.25","-26.0","298.75","280.0","322.75","197.75","376.75","148.25","217.5","335.0"
"16","141","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","225","240","121","123","72","121","76","37","101","165","71","231","39","151","216","94","172","120","92","82","216","16","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","58","214","140","215","85","371.6","178.75","394.75","383.0","213.75","197.75","481.0","231.25","329.75","646.5","410.75","306.25","385.0","311.0","301.0","803.5"
"17","141","121","131","177","167","25","223","34","122","153","20","41","247","201","117","24","197","166","93","140","225","240","121","123","204","121","76","37","101","165","71","231","39","151","216","94","108","120","92","82","216","60","223","132","48","57","2","75","210","152","132","137","99","137","96","220","172","250","231","30","58","214","140","215","85","329.01666666666665","289.25","320.0","183.25","480.0","235.25","298.25","558.25","13.25","270.5","496.75","347.75","451.0","371.0","204.25","416.5"
