"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit","trial_15_fit","trial_16_fit","trial_17_fit","trial_18_fit","trial_19_fit"
"0","244","209","191","69","44","79","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","76","171","20","223","65","38","160","25","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","61","163","209","96","209.0","250.75","370.0","459.25","343.75","9.75","333.0","291.25","148.0","226.25","215.75","-137.0","175.0","393.25","210.75","0.0","422.25","453.5","6.25","0.0","8.25"
"1","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","181","76","185","20","223","65","38","160","25","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","96","351.5875","406.5","475.25","350.5","218.0","467.75","391.25","417.0","389.5","272.75","565.0","282.75","-189.0","350.25","327.75","420.75","332.5","531.75","468.0","294.0","259.5"
"2","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","76","86","20","223","65","38","160","25","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","7","210","121","189","88","14","97","37","66","7","125","177","163","209","43","259.975","134.5","460.5","425.0","0.0","169.5","203.0","405.25","219.25","367.75","230.5","242.5","393.25","422.75","395.25","242.0","264.0","161.75","8.25","40.5","414.0"
"3","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","38","160","25","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","66","464.625","469.75","375.5","545.75","479.75","500.25","267.25","390.25","378.25","583.75","514.0","390.75","403.25","437.0","635.5","767.5","464.5","476.5","596.25","297.0","319.75"
"4","244","209","191","69","44","95","183","173","172","96","182","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","38","160","25","184","252","51","111","22","43","159","101","108","237","239","88","65","205","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","96","526.6125","807.0","432.5","509.25","464.5","477.5","423.5","482.75","598.5","661.75","541.5","696.5","185.75","652.0","563.0","397.0","489.0","451.25","553.75","838.25","307.0"
"5","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","60","185","20","223","65","38","160","96","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","242","13","161","7","125","177","163","209","96","368.425","486.0","430.5","629.25","-294.0","459.25","140.5","351.75","481.0","220.0","452.5","339.5","417.25","368.75","207.5","529.0","371.5","458.0","263.25","642.0","415.0"
"6","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","11","67","245","60","185","20","225","65","38","160","178","184","44","51","0","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","96","28.125","36.0","224.25","0.0","0.0","0.0","0.0","0.0","62.25","0.0","0.0","0.0","0.0","0.0","16.0","0.0","0.0","0.0","0.0","224.0","0.0"
"7","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","60","185","20","223","65","38","160","96","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","96","419.1","424.5","-96.5","500.5","324.25","559.25","539.75","235.0","447.75","518.75","329.75","441.25","583.0","568.25","508.25","430.5","628.5","338.5","83.0","422.5","595.25"
"8","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","60","185","20","223","65","38","160","96","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","250","110","170","210","121","189","88","14","97","13","66","7","125","177","163","209","96","402.1125","323.75","438.75","473.25","474.5","685.0","496.25","262.25","423.0","585.25","-323.25","712.75","339.0","565.75","559.25","352.75","165.0","344.75","540.5","634.5","-10.75"
"9","244","209","191","69","44","95","183","173","172","96","94","28","240","81","143","82","124","97","223","163","67","245","60","185","20","223","65","38","160","96","184","252","51","111","22","43","159","101","108","237","239","88","65","228","7","253","228","5","230","110","170","210","121","189","88","252","97","13","66","7","125","177","163","209","96","392.1125","306.75","694.5","369.25","275.25","182.75","418.5","424.25","640.75","532.5","525.0","411.75","460.25","251.5","561.0","326.75","289.25","362.0","365.75","21.75","422.75"
