"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit","trial_15_fit","trial_16_fit","trial_17_fit","trial_18_fit","trial_19_fit"
"0","253","209","10","69","44","120","183","173","160","96","94","28","240","81","143","82","124","97","223","163","67","168","64","185","20","223","65","31","160","157","177","252","51","111","143","43","3","101","18","207","140","247","65","81","7","253","228","5","21","110","162","206","6","189","88","153","97","13","37","7","125","102","163","209","96","400.1625","-69.5","335.25","294.75","532.0","552.25","-123.5","602.75","555.0","185.5","479.5","594.75","299.75","514.75","507.25","486.25","439.75","401.75","652.0","396.5","366.5"
"1","253","209","10","69","44","120","183","173","160","96","61","28","240","81","143","82","124","97","223","163","67","168","64","185","20","223","65","31","160","157","177","252","51","111","22","43","3","101","18","207","140","88","65","81","7","253","228","5","246","110","162","206","6","189","88","153","97","13","37","7","125","177","163","209","96","511.125","468.75","578.5","297.25","708.0","443.5","572.75","537.75","327.25","611.5","556.75","616.5","480.5","459.25","431.5","607.5","399.0","642.0","473.0","561.25","450.0"
"2","253","209","10","69","44","120","183","173","160","96","94","28","240","81","143","82","124","97","223","163","67","168","64","185","20","223","65","31","160","157","177","252","51","111","22","43","3","101","18","207","140","88","65","81","7","253","228","5","21","110","162","206","6","189","88","153","97","13","238","7","125","177","163","209","96","433.0375","381.5","34.25","367.75","619.25","541.25","359.25","349.0","472.0","363.25","580.0","322.0","560.5","654.25","460.5","577.5","456.75","390.75","443.75","421.5","305.75"
"3","253","209","10","69","44","120","183","173","160","96","94","28","240","81","143","82","124","97","223","163","67","168","64","185","20","223","65","31","160","157","177","252","51","111","22","43","3","101","18","207","140","88","65","81","7","253","228","5","21","110","162","206","6","189","88","153","97","13","37","7","125","177","163","209","96","491.6","514.0","616.25","692.5","372.0","415.75","613.0","245.75","475.5","414.75","321.0","601.5","510.25","571.5","367.5","392.25","536.5","491.5","622.0","594.75","463.75"
"4","253","209","10","69","44","120","183","173","160","96","94","28","240","81","143","82","124","97","223","163","67","168","64","185","20","223","65","31","160","157","177","252","51","111","22","43","3","101","18","207","140","88","65","81","7","253","228","5","21","110","162","206","6","189","88","153","97","13","37","7","125","177","163","209","96","509.0875","423.5","384.75","742.0","506.25","582.25","495.25","465.0","725.25","488.75","612.25","529.75","773.75","358.5","406.5","612.0","271.0","530.5","328.75","447.0","498.75"
"5","244","209","191","69","44","171","183","173","108","96","182","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","38","253","25","184","212","51","111","22","43","159","101","214","237","239","88","65","205","166","121","166","5","250","110","143","210","121","189","88","14","97","13","66","7","125","177","163","209","96","392.0375","339.25","323.25","666.5","415.0","515.75","438.25","-303.5","612.0","395.5","-212.75","507.0","390.5","713.5","444.75","637.5","422.0","321.0","234.0","597.25","384.0"
"6","244","209","191","69","44","171","183","173","108","96","182","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","7","253","25","184","212","51","111","80","43","159","101","214","237","239","88","65","205","166","121","166","5","250","110","217","210","121","189","88","14","97","13","66","7","125","177","163","209","36","360.4125","597.75","314.25","489.5","577.0","333.75","445.75","423.25","-189.75","-87.25","416.0","558.75","287.5","791.5","156.75","442.0","322.75","312.0","41.0","301.5","674.25"
"7","244","209","191","69","44","171","183","173","108","96","182","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","38","253","25","184","212","51","111","22","43","159","101","214","237","239","88","65","205","166","121","166","5","250","110","143","210","121","189","88","14","97","13","66","7","125","177","163","209","96","441.825","572.75","541.5","284.75","424.75","244.75","533.5","425.25","418.75","446.25","610.5","313.75","154.0","470.0","672.75","279.0","554.25","458.25","517.25","641.25","273.25"
"8","244","209","191","69","44","171","183","173","108","96","182","28","240","81","143","82","124","97","223","163","67","245","76","185","20","223","65","136","253","25","184","212","51","111","22","43","159","101","214","237","239","88","65","205","166","121","166","5","250","110","143","210","121","189","88","14","97","13","66","7","125","177","163","209","96","456.5375","580.0","528.25","503.0","527.5","-189.5","431.0","527.75","636.75","451.75","479.0","565.25","433.0","498.75","464.25","412.5","501.25","325.75","410.5","523.75","520.25"
"9","244","209","191","69","44","171","183","173","108","96","182","28","240","81","143","82","124","97","240","163","67","245","76","185","20","223","65","38","253","25","184","212","51","111","135","43","159","101","214","237","239","88","65","205","166","121","166","5","250","110","143","210","121","189","88","14","97","246","66","7","125","177","163","209","96","332.775","347.0","307.0","409.0","448.0","410.0","347.5","317.5","448.5","425.5","272.5","440.75","275.75","233.25","149.75","312.0","378.25","387.75","435.25","202.5","107.75"
"10","244","209","191","69","44","167","183","173","18","96","182","28","240","81","172","82","124","97","223","163","67","245","76","185","20","223","65","38","253","18","152","58","51","106","22","3","247","99","9","237","239","88","246","205","166","253","228","5","250","110","170","210","151","189","88","183","97","13","66","7","125","177","163","209","96","478.925","588.25","495.25","313.25","416.25","352.0","399.0","-68.25","341.25","612.5","418.25","525.75","548.25","493.25","670.75","418.0","813.0","693.5","422.75","621.5","504.0"
"11","244","209","191","69","44","95","183","173","18","96","182","28","240","81","172","82","188","97","223","163","67","245","76","185","20","223","65","38","253","18","152","58","51","106","22","3","247","99","9","237","239","88","246","205","166","253","228","5","250","110","170","210","171","189","88","183","97","13","66","7","125","177","163","209","96","363.775","372.75","566.5","615.5","437.5","161.25","207.5","334.25","370.0","348.75","345.5","470.25","288.75","339.5","287.0","444.75","490.0","263.25","352.75","296.5","283.25"
"12","244","209","191","69","44","95","183","173","18","96","182","28","240","81","172","82","124","97","223","163","67","245","76","185","20","223","65","38","253","18","152","58","51","106","22","3","247","99","9","237","239","88","246","205","166","253","228","5","250","110","170","210","171","189","88","183","97","13","66","7","125","177","163","209","96","462.1625","473.0","689.5","385.0","408.25","671.75","84.75","567.25","482.75","370.75","624.0","720.25","417.5","386.5","220.25","614.75","384.5","386.0","471.75","470.25","414.5"
